t_granted,feeder,iter,state,vupdate,source_v_pu,source_ang_deg,dist_bus,vavg_pu,va_pu,vb_pu,vc_pu,vpos_pu,alert_signal,alert_bus,alert_v_pu,alert_vpos_pu,alert_vavg_pu,fidvr_stage,tx_v_pu,motor_p_scale,motor_q_scale,caps_on,cap_fraction,tap_pu,restore_frac,motor_slip_avg,motor_slip_max,motor_pf_avg,motor_running_groups,motor_stalled_groups,motor_tripped_groups,motor_restoring_groups,dynamics_enabled,tap_reg1,tap_reg2,tap_reg3
0.99,1,278,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.995,1,279,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.0,1,280,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.005,1,282,ITERATING,True,1.031669,-1.42166,650,1.031514,1.031488,1.031546,1.031507,1.031514,dist_bus,650,1.031514,1.031514,1.031514,DISABLED,1.031669,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.01,1,284,ITERATING,True,1.031505,-1.404187,650,1.031349,1.031324,1.031382,1.031343,1.031349,dist_bus,650,1.031349,1.031349,1.031349,DISABLED,1.031505,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.015,1,286,ITERATING,True,1.031347,-1.389368,650,1.031191,1.031166,1.031224,1.031185,1.031191,dist_bus,650,1.031191,1.031191,1.031191,DISABLED,1.031347,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.02,1,288,ITERATING,True,1.031193,-1.376871,650,1.031037,1.031011,1.03107,1.031031,1.031037,dist_bus,650,1.031037,1.031037,1.031037,DISABLED,1.031193,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.025,1,290,ITERATING,True,1.031044,-1.366261,650,1.030888,1.030862,1.030921,1.030882,1.030888,dist_bus,650,1.030888,1.030888,1.030888,DISABLED,1.031044,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.03,1,292,ITERATING,True,1.030898,-1.357197,650,1.030742,1.030716,1.030775,1.030736,1.030742,dist_bus,650,1.030742,1.030742,1.030742,DISABLED,1.030898,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.035,1,294,ITERATING,True,1.030756,-1.3494,650,1.0306,1.030574,1.030633,1.030594,1.0306,dist_bus,650,1.0306,1.0306,1.0306,DISABLED,1.030756,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.04,1,296,ITERATING,True,1.030617,-1.342642,650,1.030461,1.030435,1.030494,1.030455,1.030461,dist_bus,650,1.030461,1.030461,1.030461,DISABLED,1.030617,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.045,1,298,ITERATING,True,1.030481,-1.336736,650,1.030325,1.030299,1.030358,1.030319,1.030325,dist_bus,650,1.030325,1.030325,1.030325,DISABLED,1.030481,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.05,1,300,ITERATING,True,1.030348,-1.33153,650,1.030192,1.030166,1.030225,1.030186,1.030192,dist_bus,650,1.030192,1.030192,1.030192,DISABLED,1.030348,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.055,1,302,ITERATING,True,1.030219,-1.326898,650,1.030063,1.030037,1.030096,1.030057,1.030063,dist_bus,650,1.030063,1.030063,1.030063,DISABLED,1.030219,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.06,1,304,ITERATING,True,1.030092,-1.322737,650,1.029936,1.02991,1.029969,1.02993,1.029936,dist_bus,650,1.029936,1.029936,1.029936,DISABLED,1.030092,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.065,1,306,ITERATING,True,1.029969,-1.318963,650,1.029813,1.029787,1.029845,1.029807,1.029813,dist_bus,650,1.029813,1.029813,1.029813,DISABLED,1.029969,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.07,1,308,ITERATING,True,1.02985,-1.315507,650,1.029694,1.029668,1.029726,1.029688,1.029694,dist_bus,650,1.029694,1.029694,1.029694,DISABLED,1.02985,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.075,1,310,ITERATING,True,1.029733,-1.312312,650,1.029577,1.029551,1.029609,1.029571,1.029577,dist_bus,650,1.029577,1.029577,1.029577,DISABLED,1.029733,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.08,1,312,ITERATING,True,1.029621,-1.309331,650,1.029465,1.029439,1.029497,1.029459,1.029465,dist_bus,650,1.029465,1.029465,1.029465,DISABLED,1.029621,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.085,1,314,ITERATING,True,1.029512,-1.306526,650,1.029356,1.02933,1.029388,1.02935,1.029356,dist_bus,650,1.029356,1.029356,1.029356,DISABLED,1.029512,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.09,1,316,ITERATING,True,1.029407,-1.303867,650,1.029251,1.029225,1.029283,1.029245,1.029251,dist_bus,650,1.029251,1.029251,1.029251,DISABLED,1.029407,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.095,1,318,ITERATING,True,1.029305,-1.301328,650,1.029149,1.029123,1.029181,1.029143,1.029149,dist_bus,650,1.029149,1.029149,1.029149,DISABLED,1.029305,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.1,1,320,ITERATING,True,1.029208,-1.298889,650,1.029052,1.029026,1.029084,1.029046,1.029052,dist_bus,650,1.029052,1.029052,1.029052,DISABLED,1.029208,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.105,1,322,ITERATING,True,1.029114,-1.296535,650,1.028958,1.028932,1.02899,1.028952,1.028958,dist_bus,650,1.028958,1.028958,1.028958,DISABLED,1.029114,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.11,1,324,ITERATING,True,1.029024,-1.294252,650,1.028868,1.028842,1.0289,1.028862,1.028868,dist_bus,650,1.028868,1.028868,1.028868,DISABLED,1.029024,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.115,1,326,ITERATING,True,1.028937,-1.29203,650,1.028781,1.028755,1.028813,1.028775,1.028781,dist_bus,650,1.028781,1.028781,1.028781,DISABLED,1.028937,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.12,1,328,ITERATING,True,1.028854,-1.289862,650,1.028698,1.028672,1.02873,1.028692,1.028698,dist_bus,650,1.028698,1.028698,1.028698,DISABLED,1.028854,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.125,1,330,ITERATING,True,1.028775,-1.287743,650,1.028619,1.028593,1.028651,1.028613,1.028619,dist_bus,650,1.028619,1.028619,1.028619,DISABLED,1.028775,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.13,1,332,ITERATING,True,1.028699,-1.285668,650,1.028543,1.028517,1.028575,1.028537,1.028543,dist_bus,650,1.028543,1.028543,1.028543,DISABLED,1.028699,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.135,1,334,ITERATING,True,1.028627,-1.283635,650,1.028471,1.028445,1.028503,1.028465,1.028471,dist_bus,650,1.028471,1.028471,1.028471,DISABLED,1.028627,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.14,1,336,ITERATING,True,1.028558,-1.281643,650,1.028402,1.028376,1.028434,1.028396,1.028402,dist_bus,650,1.028402,1.028402,1.028402,DISABLED,1.028558,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.145,1,338,ITERATING,True,1.028492,-1.27969,650,1.028336,1.02831,1.028368,1.02833,1.028336,dist_bus,650,1.028336,1.028336,1.028336,DISABLED,1.028492,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.15,1,340,ITERATING,True,1.02843,-1.277777,650,1.028274,1.028248,1.028306,1.028268,1.028274,dist_bus,650,1.028274,1.028274,1.028274,DISABLED,1.02843,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.155,1,342,ITERATING,True,1.028371,-1.275906,650,1.028215,1.028189,1.028247,1.028209,1.028215,dist_bus,650,1.028215,1.028215,1.028215,DISABLED,1.028371,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.16,1,344,ITERATING,True,1.028315,-1.274077,650,1.028159,1.028133,1.028191,1.028153,1.028159,dist_bus,650,1.028159,1.028159,1.028159,DISABLED,1.028315,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.165,1,346,ITERATING,True,1.028262,-1.272292,650,1.028106,1.02808,1.028138,1.0281,1.028106,dist_bus,650,1.028106,1.028106,1.028106,DISABLED,1.028262,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.17,1,348,ITERATING,True,1.028212,-1.270554,650,1.028056,1.02803,1.028088,1.02805,1.028056,dist_bus,650,1.028056,1.028056,1.028056,DISABLED,1.028212,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.175,1,350,ITERATING,True,1.028165,-1.268864,650,1.028009,1.027983,1.028041,1.028003,1.028009,dist_bus,650,1.028009,1.028009,1.028009,DISABLED,1.028165,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.18,1,352,ITERATING,True,1.02812,-1.267226,650,1.027964,1.027938,1.027996,1.027958,1.027964,dist_bus,650,1.027964,1.027964,1.027964,DISABLED,1.02812,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.185,1,354,ITERATING,True,1.028078,-1.265642,650,1.027922,1.027896,1.027954,1.027916,1.027922,dist_bus,650,1.027922,1.027922,1.027922,DISABLED,1.028078,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.19,1,356,ITERATING,True,1.028039,-1.264115,650,1.027883,1.027857,1.027915,1.027877,1.027883,dist_bus,650,1.027883,1.027883,1.027883,DISABLED,1.028039,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.195,1,358,ITERATING,True,1.028003,-1.262649,650,1.027847,1.027821,1.027879,1.027841,1.027847,dist_bus,650,1.027847,1.027847,1.027847,DISABLED,1.028003,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.2,1,360,ITERATING,True,1.027969,-1.261247,650,1.027813,1.027787,1.027845,1.027807,1.027813,dist_bus,650,1.027813,1.027813,1.027813,DISABLED,1.027969,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.205,1,362,ITERATING,True,1.025506,-1.807331,650,1.025349,1.025323,1.025382,1.025343,1.025349,dist_bus,650,1.025349,1.025349,1.025349,DISABLED,1.025506,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.21,1,364,ITERATING,True,1.025693,-1.82112,650,1.025536,1.02551,1.025569,1.02553,1.025536,dist_bus,650,1.025536,1.025536,1.025536,DISABLED,1.025693,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.215,1,366,ITERATING,True,1.025877,-1.83254,650,1.02572,1.025694,1.025753,1.025714,1.02572,dist_bus,650,1.02572,1.02572,1.02572,DISABLED,1.025877,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.22,1,368,ITERATING,True,1.026056,-1.841888,650,1.025899,1.025873,1.025932,1.025893,1.025899,dist_bus,650,1.025899,1.025899,1.025899,DISABLED,1.026056,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.225,1,370,ITERATING,True,1.02623,-1.849577,650,1.026073,1.026047,1.026106,1.026067,1.026073,dist_bus,650,1.026073,1.026073,1.026073,DISABLED,1.02623,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.23,1,372,ITERATING,True,1.026401,-1.855928,650,1.026244,1.026218,1.026277,1.026238,1.026244,dist_bus,650,1.026244,1.026244,1.026244,DISABLED,1.026401,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.235,1,374,ITERATING,True,1.026568,-1.861198,650,1.026412,1.026385,1.026444,1.026405,1.026412,dist_bus,650,1.026412,1.026412,1.026412,DISABLED,1.026568,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.24,1,376,ITERATING,True,1.026731,-1.865594,650,1.026575,1.026548,1.026607,1.026568,1.026575,dist_bus,650,1.026575,1.026575,1.026575,DISABLED,1.026731,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.245,1,378,ITERATING,True,1.026891,-1.869285,650,1.026735,1.026708,1.026767,1.026728,1.026735,dist_bus,650,1.026735,1.026735,1.026735,DISABLED,1.026891,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.25,1,380,ITERATING,True,1.027048,-1.87241,650,1.026892,1.026865,1.026924,1.026885,1.026892,dist_bus,650,1.026892,1.026892,1.026892,DISABLED,1.027048,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.255,1,382,ITERATING,True,1.027202,-1.875081,650,1.027046,1.02702,1.027078,1.027039,1.027046,dist_bus,650,1.027046,1.027046,1.027046,DISABLED,1.027202,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.26,1,384,ITERATING,True,1.027352,-1.87739,650,1.027196,1.02717,1.027228,1.027189,1.027196,dist_bus,650,1.027196,1.027196,1.027196,DISABLED,1.027352,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.265,1,386,ITERATING,True,1.027499,-1.879412,650,1.027343,1.027317,1.027375,1.027336,1.027343,dist_bus,650,1.027343,1.027343,1.027343,DISABLED,1.027499,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.27,1,388,ITERATING,True,1.027643,-1.881211,650,1.027487,1.027461,1.027519,1.02748,1.027487,dist_bus,650,1.027487,1.027487,1.027487,DISABLED,1.027643,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.275,1,390,ITERATING,True,1.027783,-1.882837,650,1.027627,1.027601,1.027659,1.02762,1.027627,dist_bus,650,1.027627,1.027627,1.027627,DISABLED,1.027783,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.28,1,392,ITERATING,True,1.02792,-1.884333,650,1.027764,1.027738,1.027796,1.027758,1.027764,dist_bus,650,1.027764,1.027764,1.027764,DISABLED,1.02792,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.285,1,394,ITERATING,True,1.028054,-1.885734,650,1.027898,1.027872,1.02793,1.027892,1.027898,dist_bus,650,1.027898,1.027898,1.027898,DISABLED,1.028054,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.29,1,396,ITERATING,True,1.028184,-1.887069,650,1.028028,1.028002,1.02806,1.028022,1.028028,dist_bus,650,1.028028,1.028028,1.028028,DISABLED,1.028184,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.295,1,398,ITERATING,True,1.028311,-1.888363,650,1.028155,1.028129,1.028187,1.028149,1.028155,dist_bus,650,1.028155,1.028155,1.028155,DISABLED,1.028311,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.3,1,400,ITERATING,True,1.028434,-1.889636,650,1.028278,1.028252,1.02831,1.028272,1.028278,dist_bus,650,1.028278,1.028278,1.028278,DISABLED,1.028434,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.305,1,402,ITERATING,True,1.028555,-1.890901,650,1.028399,1.028373,1.028431,1.028393,1.028399,dist_bus,650,1.028399,1.028399,1.028399,DISABLED,1.028555,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.31,1,404,ITERATING,True,1.028672,-1.892173,650,1.028516,1.02849,1.028548,1.02851,1.028516,dist_bus,650,1.028516,1.028516,1.028516,DISABLED,1.028672,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.315,1,406,ITERATING,True,1.028786,-1.893461,650,1.02863,1.028604,1.028662,1.028624,1.02863,dist_bus,650,1.02863,1.02863,1.02863,DISABLED,1.028786,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.32,1,408,ITERATING,True,1.028897,-1.894775,650,1.028741,1.028715,1.028773,1.028735,1.028741,dist_bus,650,1.028741,1.028741,1.028741,DISABLED,1.028897,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.325,1,410,ITERATING,True,1.029005,-1.89612,650,1.028849,1.028823,1.028881,1.028843,1.028849,dist_bus,650,1.028849,1.028849,1.028849,DISABLED,1.029005,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.33,1,412,ITERATING,True,1.02911,-1.897502,650,1.028954,1.028928,1.028986,1.028948,1.028954,dist_bus,650,1.028954,1.028954,1.028954,DISABLED,1.02911,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.335,1,414,ITERATING,True,1.029212,-1.898924,650,1.029056,1.02903,1.029088,1.02905,1.029056,dist_bus,650,1.029056,1.029056,1.029056,DISABLED,1.029212,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.34,1,416,ITERATING,True,1.029312,-1.900389,650,1.029156,1.02913,1.029188,1.02915,1.029156,dist_bus,650,1.029156,1.029156,1.029156,DISABLED,1.029312,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.345,1,418,ITERATING,True,1.029408,-1.901899,650,1.029252,1.029226,1.029284,1.029246,1.029252,dist_bus,650,1.029252,1.029252,1.029252,DISABLED,1.029408,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.35,1,420,ITERATING,True,1.029503,-1.903455,650,1.029347,1.029321,1.029379,1.029341,1.029347,dist_bus,650,1.029347,1.029347,1.029347,DISABLED,1.029503,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.355,1,422,ITERATING,True,1.029594,-1.905057,650,1.029438,1.029412,1.02947,1.029432,1.029438,dist_bus,650,1.029438,1.029438,1.029438,DISABLED,1.029594,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.36,1,424,ITERATING,True,1.029684,-1.906705,650,1.029528,1.029502,1.02956,1.029522,1.029528,dist_bus,650,1.029528,1.029528,1.029528,DISABLED,1.029684,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.365,1,426,ITERATING,True,1.029771,-1.908398,650,1.029615,1.029589,1.029647,1.029609,1.029615,dist_bus,650,1.029615,1.029615,1.029615,DISABLED,1.029771,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.37,1,428,ITERATING,True,1.029855,-1.910135,650,1.029699,1.029673,1.029731,1.029693,1.029699,dist_bus,650,1.029699,1.029699,1.029699,DISABLED,1.029855,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.375,1,430,ITERATING,True,1.029938,-1.911915,650,1.029782,1.029756,1.029814,1.029776,1.029782,dist_bus,650,1.029782,1.029782,1.029782,DISABLED,1.029938,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.38,1,432,ITERATING,True,1.030018,-1.913735,650,1.029862,1.029836,1.029894,1.029856,1.029862,dist_bus,650,1.029862,1.029862,1.029862,DISABLED,1.030018,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.385,1,434,ITERATING,True,1.030096,-1.915595,650,1.02994,1.029914,1.029973,1.029934,1.02994,dist_bus,650,1.02994,1.02994,1.02994,DISABLED,1.030096,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.39,1,436,ITERATING,True,1.030172,-1.917491,650,1.030016,1.02999,1.030049,1.03001,1.030016,dist_bus,650,1.030016,1.030016,1.030016,DISABLED,1.030172,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.395,1,438,ITERATING,True,1.030246,-1.919422,650,1.03009,1.030064,1.030123,1.030084,1.03009,dist_bus,650,1.03009,1.03009,1.03009,DISABLED,1.030246,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.4,1,440,ITERATING,True,1.030318,-1.921385,650,1.030162,1.030136,1.030195,1.030156,1.030162,dist_bus,650,1.030162,1.030162,1.030162,DISABLED,1.030318,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.405,1,442,ITERATING,True,1.030388,-1.923377,650,1.030232,1.030206,1.030265,1.030226,1.030232,dist_bus,650,1.030232,1.030232,1.030232,DISABLED,1.030388,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.41,1,444,ITERATING,True,1.030457,-1.925397,650,1.030301,1.030275,1.030334,1.030295,1.030301,dist_bus,650,1.030301,1.030301,1.030301,DISABLED,1.030457,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.415,1,446,ITERATING,True,1.030523,-1.927441,650,1.030367,1.030341,1.0304,1.030361,1.030367,dist_bus,650,1.030367,1.030367,1.030367,DISABLED,1.030523,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.42,1,448,ITERATING,True,1.030588,-1.929507,650,1.030432,1.030406,1.030465,1.030426,1.030432,dist_bus,650,1.030432,1.030432,1.030432,DISABLED,1.030588,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.425,1,450,ITERATING,True,1.030651,-1.931592,650,1.030495,1.030469,1.030528,1.030489,1.030495,dist_bus,650,1.030495,1.030495,1.030495,DISABLED,1.030651,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.43,1,452,ITERATING,True,1.030712,-1.933693,650,1.030556,1.03053,1.030589,1.03055,1.030556,dist_bus,650,1.030556,1.030556,1.030556,DISABLED,1.030712,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.435,1,454,ITERATING,True,1.030771,-1.935809,650,1.030615,1.030589,1.030648,1.030609,1.030615,dist_bus,650,1.030615,1.030615,1.030615,DISABLED,1.030771,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.44,1,456,ITERATING,True,1.030829,-1.937935,650,1.030673,1.030647,1.030706,1.030667,1.030673,dist_bus,650,1.030673,1.030673,1.030673,DISABLED,1.030829,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.445,1,458,ITERATING,True,1.030885,-1.94007,650,1.030729,1.030703,1.030762,1.030723,1.030729,dist_bus,650,1.030729,1.030729,1.030729,DISABLED,1.030885,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.45,1,460,ITERATING,True,1.03094,-1.942212,650,1.030784,1.030758,1.030817,1.030778,1.030784,dist_bus,650,1.030784,1.030784,1.030784,DISABLED,1.03094,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.455,1,462,ITERATING,True,1.030992,-1.944357,650,1.030836,1.03081,1.030869,1.03083,1.030836,dist_bus,650,1.030836,1.030836,1.030836,DISABLED,1.030992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.46,1,464,ITERATING,True,1.031044,-1.946503,650,1.030888,1.030862,1.030921,1.030882,1.030888,dist_bus,650,1.030888,1.030888,1.030888,DISABLED,1.031044,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.465,1,466,ITERATING,True,1.031093,-1.948649,650,1.030937,1.030911,1.03097,1.030931,1.030937,dist_bus,650,1.030937,1.030937,1.030937,DISABLED,1.031093,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.47,1,468,ITERATING,True,1.031141,-1.95079,650,1.030985,1.030959,1.031018,1.030979,1.030985,dist_bus,650,1.030985,1.030985,1.030985,DISABLED,1.031141,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.475,1,470,ITERATING,True,1.031187,-1.952927,650,1.031031,1.031005,1.031064,1.031025,1.031031,dist_bus,650,1.031031,1.031031,1.031031,DISABLED,1.031187,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
1.48,1,472,ITERATING,True,1.031232,-1.955055,650,1.031076,1.03105,1.031109,1.03107,1.031076,dist_bus,650,1.031076,1.031076,1.031076,DISABLED,1.031232,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
